,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,label,location_known,length,contains_emoji,contains_tag,contains_at,contains_link
12813,0,0,922,26,0,1,1518,0,0.418,3632,0,0,59,0,0,0,0
12814,0,0,59648,696,904,1,76838,0,18.596,4132,0,0,129,0,1,0,0
12815,0,0,1606,229,1444,0,3776,0,0.927,4073,0,0,83,0,1,0,0
12816,0,0,3503,66376,162,0,3802,1,0.996,3816,0,0,157,0,0,1,0
12817,0,0,65290,15039,16447,1,16732,0,4.033,4149,0,0,121,0,1,0,0
12818,0,0,8704,313,556,0,11949,0,2.906,4112,0,0,138,0,0,0,0
12819,0,0,1177,21,80,0,1890,0,0.597,3164,0,0,74,0,0,0,0
12820,0,0,569,253,121,1,803,0,0.337,2381,0,0,143,0,0,1,0
12821,0,0,5552,6900,657,0,13235,1,2.73,4848,0,0,131,0,0,0,0
12822,1,0,0,103,91,0,14577,0,3.788,3848,0,0,136,0,0,0,0
12823,1,0,53929,2932,3194,0,16480,0,14.207,1160,0,0,150,0,1,0,0
12824,0,0,5989,2203,2025,1,1853,1,0.381,4866,0,0,75,0,0,1,0
12825,0,0,3,23,0,0,108,0,0.03,3593,0,0,84,0,0,0,0
12826,0,0,96475,589,86,1,178621,0,56.958,3136,0,0,160,0,0,0,0
12827,1,0,17049,128,546,1,7477,0,3.884,1925,0,0,117,0,0,1,0
12828,0,0,47877,766,2314,1,44661,0,11.137,4010,0,0,151,0,0,0,0
12829,0,0,0,869,41,0,743,0,0.191,3892,0,0,37,0,0,0,0
12830,0,0,2867,4811816,404,1,21767,1,5.336,4079,0,1,62,0,0,1,0
12831,1,0,5634,724,748,1,3425,0,1.647,2079,0,0,36,0,1,0,0
12832,0,0,17215,1016990,408,1,7217,1,1.796,4019,0,1,109,0,0,1,1
12833,0,0,1623,1014246,489,1,74304,1,17.785,4178,0,0,156,0,0,0,1
12834,0,0,8111,514,1135,1,8988,0,2.042,4402,0,0,130,0,0,0,0
12835,1,0,8812,251,75,0,7238,0,5.318,1361,0,0,45,0,1,0,0
12836,0,0,22942,398840,7395,1,49086,1,11.442,4290,0,0,92,0,0,0,1
12837,1,0,4539,153,827,1,1688,0,0.404,4178,0,0,92,0,0,1,0
12838,1,0,3284,9,118,0,543,0,0.172,3154,0,0,50,0,0,0,0
12839,0,0,42827,193,353,1,1738,0,0.436,3986,0,0,147,0,0,0,0
12840,0,0,68422,4300,864,1,12881,0,8.381,1537,0,0,131,0,0,0,0
12841,0,0,106048,2351,1174,0,183804,0,46.674,3938,0,0,19,0,0,0,0
12842,1,0,9990,2263,2937,0,21397,1,5.906,3623,0,0,157,0,0,0,0
12843,0,0,11915,3160472,197,0,13172,1,4.708,2798,0,0,143,0,1,1,0
12844,1,0,8753,147,1940,0,475,0,0.265,1790,0,1,159,0,1,0,0
12845,1,0,8502,413,256,0,11097,0,4.941,2246,0,0,36,0,0,0,0
12846,0,0,15926,1330235,826,1,130415,1,31.096,4194,0,1,24,0,0,0,0
12847,0,0,2071,551,476,0,2458,0,1.488,1652,0,0,56,0,1,0,0
12848,0,0,88,1120558,205,0,2974,1,0.717,4147,0,1,36,0,0,0,0
12849,0,0,4088,928940,448,1,4147,1,1.036,4004,0,0,35,0,0,0,0
12850,1,0,2561,1221862,120,1,822,1,0.394,2085,0,0,68,0,0,0,0
12851,0,0,1390,74076,1020,1,13263,1,3.216,4124,0,0,149,0,1,1,1
12852,0,0,866,344280,31338,0,40067,0,20.89,1918,0,0,148,0,0,0,0
12853,1,0,71,0,0,0,173,0,0.12,1445,0,1,43,0,0,0,0
12854,0,0,47830,215663,594,0,14682,1,4.181,3512,0,0,158,0,0,0,0
12855,1,0,83,160,69,1,1226,0,0.38,3230,0,0,74,0,0,0,0
12856,1,0,9873,3097,350,1,101700,0,34.185,2975,0,0,31,0,0,0,0
12857,0,0,13791,19784,2795,0,104898,1,21.687,4837,0,0,116,0,0,1,0
12858,0,0,11065,257007,940,1,34650,1,8.378,4136,0,0,101,0,0,1,0
12859,0,0,12060,110,167,1,6585,0,2.005,3285,0,1,44,0,1,1,0
12860,0,0,2173,768670,745,0,8599,1,2.175,3954,0,0,52,0,0,0,0
12861,0,0,28095,1085368,1198,1,31759,1,7.609,4174,0,0,140,0,0,1,1
12862,1,0,5005,267,101,0,4162,0,1.736,2398,0,0,53,0,1,0,0
12863,0,0,25,105886,3,0,302,1,0.071,4239,0,0,20,0,0,0,0
12864,0,0,9642,620,1008,1,9664,0,2.391,4042,0,0,141,0,0,1,0
12865,1,0,452,120,410,1,602,0,0.135,4470,0,0,91,0,0,0,0
12866,0,0,8220,12486,442,1,5991,1,1.875,3196,0,1,51,0,0,1,0
12867,1,0,2369,895,1033,0,5692,0,1.348,4221,0,0,120,0,0,1,0
12868,0,0,7940,61983,643,1,8213,1,2.054,3999,0,0,146,0,0,1,0
12869,0,0,454,195,445,1,1783,0,0.407,4380,0,0,60,0,0,0,0
12870,1,0,11254,2902,2036,0,6950,0,1.833,3791,0,0,116,0,1,0,1
12871,0,0,22,410,228,0,75470,0,20.353,3708,0,0,118,0,1,0,0
12872,1,0,25884,342092,3607,0,36914,1,9.463,3901,0,1,119,0,0,1,0
12873,0,0,1572,34632,2094,1,8929,1,2.424,3683,0,0,160,0,0,0,0
12874,0,0,127973,2134,1592,0,35965,0,7.796,4613,0,0,155,0,1,0,0
12875,0,0,1025,263,618,0,784,0,0.242,3237,0,0,114,0,1,0,0
12876,0,0,1300,544,426,1,61393,0,14.919,4115,0,0,72,0,0,0,0
12877,1,0,118830,615,940,0,52688,0,18.552,2840,0,1,94,0,0,0,0
12878,0,0,219792,89010,6311,1,225111,0,52.025,4327,0,0,70,0,0,0,0
12879,0,0,546,12726,893,1,7786,0,1.824,4269,0,0,41,0,0,0,0
12880,0,0,4649,51,191,0,6593,0,2.193,3007,0,1,40,0,0,0,0
12881,0,0,13457,151,492,0,8593,0,2.11,4073,0,0,24,0,0,0,0
12882,0,0,11718,1775,830,1,603010,0,156.139,3862,0,0,78,0,0,1,0
12883,0,0,47640,881,1454,0,8963,0,2.137,4194,0,0,139,0,1,0,0
12884,0,0,3379,294,313,0,29460,0,10.48,2811,0,0,90,0,0,0,0
12885,0,0,2663,74,273,0,1371,0,0.351,3904,0,0,54,0,0,0,1
12886,1,0,12470,3227,3922,0,9815,0,3.778,2598,0,0,111,0,0,1,0
12887,1,0,4869,203568,487,0,18568,1,4.542,4088,0,0,88,0,0,0,0
12888,1,0,93,1,0,0,206,0,0.162,1273,0,1,15,0,0,0,0
12889,0,0,2621,90,160,0,2718,0,0.855,3178,0,0,28,0,0,0,0
12890,0,0,58284,404519,410277,1,145708,0,35.187,4141,0,0,150,0,1,1,1
12891,0,0,4388,2398,589,0,28395,0,11.671,2433,0,1,54,0,0,0,0
12892,0,0,1201,490,3626,1,22149,0,5.401,4101,0,0,156,0,0,0,0
12893,1,0,6410,78505,1067,1,8101,1,1.944,4167,0,0,143,0,0,1,0
12894,1,0,604,32,0,1,924,0,0.281,3285,0,0,44,0,0,0,0
12895,0,0,2914,3210,1860,1,5587,1,1.281,4362,0,0,26,0,0,0,0
12896,1,0,1141,306,1023,0,1749,0,1.004,1742,0,0,83,0,0,0,0
12897,0,0,17478,35744,832,1,12799,0,3.145,4069,0,0,45,0,0,1,0
12898,0,0,5959,157521,2087,0,34415,1,8.177,4209,0,1,126,0,0,0,0
12899,0,0,21401,1686554,1974,1,28408,1,6.158,4613,0,0,155,0,1,0,1
12900,0,0,6142,14021,13823,1,8396,0,1.998,4202,0,0,86,0,0,1,0
12901,1,0,299,392612,5507,1,84976,1,20.792,4087,0,0,118,0,0,1,1
12902,0,0,936,186743,248,1,290,1,0.076,3799,0,0,33,0,0,0,0
12903,0,0,26489,22989,403,1,13753,1,3.258,4221,0,1,129,0,0,0,0
12904,0,0,36,46,41,0,616,0,0.191,3217,0,0,160,0,0,0,0
12905,0,0,4888,106,103,0,2626,0,0.868,3027,0,0,50,0,0,0,0
12906,1,0,18392,430,940,1,8155,0,4.258,1915,0,0,144,0,1,0,0
12907,1,0,30362,533,995,1,11276,0,3.573,3156,0,0,150,0,0,0,0
12908,0,0,26234,11515,111,0,3328,0,0.994,3348,0,0,96,0,0,0,0
12909,0,0,696,746379,1401,1,20382,1,4.834,4216,0,0,128,0,0,1,0
12910,0,0,6374,987422,683,1,14557,1,4.251,3424,0,1,104,0,0,0,0
12911,1,0,3681,520,251,1,9549,0,2.447,3902,0,1,54,0,0,0,0
12912,0,0,38744,4645,674,0,36795,0,18.716,1966,0,0,159,0,0,0,0
12913,1,0,33717,2157,392,0,26553,0,18.98,1399,0,1,82,0,1,0,0
12914,1,0,103,0,0,0,220,0,0.152,1444,0,1,118,0,0,0,0
12915,0,0,8882,19502,403,1,25136,0,7.252,3466,0,0,76,0,0,1,0
12916,1,0,174063,49697,41734,0,482124,0,175.127,2753,0,0,146,0,0,1,0
12917,0,0,68213,454,367,1,33588,0,11.264,2982,0,1,17,0,0,0,0
12918,1,0,2231,19,125,1,3092,0,1.629,1898,0,0,102,0,0,0,0
12919,0,0,192,1216789,15252,0,37284,1,8.81,4232,0,0,154,0,0,1,0
12920,0,0,8041,316,568,1,12141,0,3.482,3487,0,0,98,0,1,1,0
12921,0,0,3441,18286,2398,1,12356,1,4.108,3008,0,0,149,0,0,0,0
12922,0,0,696,947,74,0,2939,0,4.494,654,0,0,160,0,0,0,0
12923,0,0,77,1491627,220,0,8441,1,1.851,4561,0,0,25,0,0,0,0
12924,0,0,154336,4495,4979,1,142754,0,41.08,3475,0,1,158,0,1,1,1
12925,1,0,30,586,1398,1,8958,1,10.502,853,0,0,115,0,0,1,0
12926,1,0,32344,307,487,0,4595,0,2.11,2178,0,0,105,0,0,1,0
12927,1,0,1972,327,144,1,2745,0,0.818,3354,0,0,42,0,0,1,0
12928,0,0,66651,2417,3104,1,349908,0,83.431,4194,0,0,153,0,1,1,0
12929,0,0,12622,1911,3220,1,3886,0,2.348,1655,0,0,151,0,1,1,0
12930,0,0,21996,348201,0,1,174496,0,71.839,2429,0,1,131,0,0,0,0
12931,0,0,18123,71314,662,1,46995,1,11.262,4173,0,0,151,0,1,1,1
12932,0,0,9516,234,335,1,5457,0,2.104,2594,0,0,44,0,0,0,0
12933,0,0,59,252,229,0,15205,0,3.754,4050,0,0,145,0,1,1,0
12934,1,0,47,1,0,0,120,0,0.083,1445,0,1,140,0,0,0,0
12935,0,0,29608,122055,12872,1,310618,1,88.019,3529,0,0,139,0,0,0,1
12936,0,0,36795,2565,51,1,10185,0,3.92,2598,0,0,112,0,0,1,0
12937,1,0,107,0,0,0,224,0,0.155,1444,0,1,13,0,0,0,0
12938,0,0,825,118,424,1,914,0,0.325,2811,0,0,154,0,0,0,0
12939,0,0,3798,1398,1027,1,25602,0,6.766,3784,0,0,125,0,0,1,0
12940,0,0,19063,291,1462,1,16109,0,3.989,4038,0,0,57,0,0,0,0
12941,0,0,23884,108,888,1,5071,0,1.233,4114,0,0,42,0,0,0,0
12942,0,0,12446,819,1226,1,5390,0,1.478,3646,0,0,65,0,1,0,0
12943,1,0,7851,36,232,0,9217,0,12.696,726,0,1,145,0,0,0,0
12944,0,0,70057,1025400,88101,1,18140,1,4.423,4101,0,0,160,0,0,0,0
12945,1,0,84687,86800,9567,1,47326,1,11.33,4177,0,0,35,0,0,0,0
12946,0,0,471,4523135,599,1,11196,1,2.793,4009,0,0,34,0,1,0,0
12947,1,0,541,1112,2155,0,3700,0,0.896,4130,0,0,39,0,0,0,0
12948,1,0,36,2147072,582,0,3566,1,1.197,2979,0,0,59,0,0,0,0
12949,1,0,10,19,0,0,134,0,0.045,2947,0,0,30,0,0,0,0
12950,0,0,3989,1555092,293,1,9100,1,2.822,3225,0,0,106,0,0,1,1
12951,1,0,14239,469,633,1,4671,0,2.142,2181,0,0,38,0,0,0,0
12952,0,0,17580,454132,123972,0,63497,1,13.41,4735,0,0,157,0,0,0,0
12953,0,0,3790,15481,1147,1,7861,0,4.533,1734,0,1,124,0,0,1,0
12954,1,0,103,91,442,0,992,0,0.538,1844,0,0,116,0,0,1,1
12955,0,0,7726,535,1107,0,12104,0,4.019,3012,0,0,86,0,1,0,0
12956,0,0,4811,1256178,122,1,9192,1,2.332,3941,0,0,128,0,0,0,1
12957,1,0,80,1,0,0,224,0,0.155,1445,0,1,30,0,0,0,0
12958,1,0,85,11,62,0,230,0,0.173,1333,0,0,73,0,0,0,1
12959,0,0,2123,557456,71,1,2413,1,0.786,3071,0,1,100,0,0,0,0
12960,0,0,8744,308,272,0,1327,0,0.514,2580,0,0,73,0,0,1,0
12961,0,0,26475,225,463,0,1245,0,0.372,3348,0,0,78,0,0,0,0
12962,0,0,2273,188,641,1,8412,0,2.785,3021,0,0,24,0,0,0,0
12963,0,0,6131,1573989,1583,1,8403,1,2.235,3760,0,1,144,0,0,1,1
12964,0,0,30972,499,320,1,25589,0,7.799,3281,0,0,140,0,0,1,0
12965,0,0,1573,398,611,1,11921,0,8.527,1398,0,0,127,0,0,0,0
12966,0,0,3583,641195,300,0,4652,1,1.142,4073,0,0,93,0,0,1,0
12967,1,0,1147,67,0,0,1874,0,0.576,3251,0,0,108,0,0,0,0
12968,0,0,10266,1260,432,1,49978,0,11.945,4184,0,0,81,0,0,0,0
12969,0,0,161,5768,729,0,2431,0,0.722,3366,0,0,64,0,0,0,0
12970,0,0,19503,28474,21668,1,14920,0,5.944,2510,0,0,109,0,0,0,0
12971,0,0,216,60,216,0,393,0,0.152,2580,0,0,160,0,0,0,1
12972,0,0,1323,121,222,0,7311,0,1.744,4192,0,1,138,0,0,0,0
12973,0,0,13536,3946,4169,1,19101,0,13.993,1365,0,1,136,0,1,0,0
12974,0,0,33158,247,238,1,34109,0,10.243,3330,0,0,35,0,0,0,0
12975,0,0,56,232,0,0,1247,0,0.301,4143,0,0,102,0,0,0,0
12976,1,0,9441,2923,3099,1,39013,0,10.828,3603,0,0,159,0,1,0,0
12977,0,0,5174,1596,2370,0,2624,0,0.647,4056,0,0,149,0,0,0,0
12978,0,0,43882,122,127,1,19021,0,11.521,1651,0,0,104,0,0,0,1
12979,0,0,948,10903423,2569,0,13918,1,3.905,3564,0,0,88,0,0,1,0
12980,0,0,1066,134,310,1,2600,0,0.601,4327,0,0,123,0,0,0,0
12981,0,0,7180,1264988,610,1,19125,1,4.159,4599,0,1,116,0,0,0,0
12982,0,0,2,87149763,50,1,3568,1,0.96,3718,0,0,102,0,0,0,1
12983,0,0,577,1114526,416,1,33731,0,8.38,4025,0,0,118,0,0,0,0
12984,0,0,1637,95,188,1,3369,0,0.807,4176,0,0,9,0,0,0,0
12985,0,0,1774,3470190,5743,1,11634,1,3.172,3668,0,0,79,0,0,0,0
12986,0,0,5317,201,630,1,3805,0,1.181,3222,0,0,135,0,1,0,0
12987,0,0,19953,2997065,450,0,69205,1,16.846,4108,0,0,47,0,0,0,0
12988,1,0,16,1419,33,0,926,0,0.228,4069,0,0,160,0,0,1,0
12989,1,0,52,5879961,152,0,9763,0,2.377,4107,0,0,90,0,0,0,0
12990,1,0,57010,3222,4813,0,22029,0,7.776,2833,0,0,150,0,1,1,0
12991,0,0,3042,587,1099,0,1965,0,1.704,1153,0,0,99,0,1,0,0
12992,1,0,693,78,396,1,760,0,0.67,1134,0,1,147,0,0,0,1
12993,0,0,533,95761,1046,0,2644,0,1.097,2410,0,0,26,0,0,0,0
12994,0,0,8875,444,704,0,845,0,0.65,1300,0,0,160,0,0,0,0
12995,1,0,345,343,209,0,190,0,0.214,887,0,0,155,0,1,1,0
12996,0,0,454,267,358,1,461,0,0.11,4180,0,0,117,0,0,1,0
12997,0,0,5365,335,535,1,1374,0,0.762,1802,0,1,124,0,0,1,0
12998,0,0,1202,25677995,2390,0,8186,1,1.976,4142,0,0,73,0,0,0,0
12999,0,0,677,120,75,1,10163,0,3.271,3107,0,0,141,0,0,0,0
13000,0,0,43564,1330,1416,1,15654,0,8.485,1845,0,0,133,0,0,0,0
13001,1,0,1472,434,1206,1,552,0,0.369,1495,0,0,46,0,1,0,0
13002,0,0,38250,819,62,1,43922,0,13.611,3227,0,0,45,0,0,0,0
13003,0,0,193,310,368,0,1961,1,0.519,3776,0,0,107,0,0,0,0
13004,0,0,26945,7967,8221,1,48105,0,14.884,3232,0,0,31,0,1,0,0
13005,0,0,102091,2576,2722,1,27643,1,6.521,4239,0,0,118,0,1,0,1
13006,0,0,10015,597,703,1,47205,0,11.46,4119,0,0,157,0,0,0,0
13007,0,0,3565,213651,439,0,20868,1,4.721,4420,0,0,111,0,1,1,0
13008,1,0,1957,83,281,0,1316,0,1.91,689,0,0,158,0,0,0,0
13009,0,0,2144,472,1166,0,1058,0,1.471,719,0,1,71,0,1,0,1
13010,0,0,1326,2377301,97,0,8415,1,1.996,4216,0,0,110,0,0,0,1
13011,1,0,125451,119,309,0,77767,0,30.271,2569,0,1,86,0,0,0,0
13012,0,0,12847,3520,2365,1,17123,1,4.083,4194,0,0,155,0,0,1,1
13013,0,0,3264,7094019,636,0,23193,1,5.715,4058,0,0,96,0,0,1,0
13014,0,0,1373,720,448,1,117829,0,31.803,3705,0,0,118,0,1,0,0
13015,0,0,86482,55800,57746,1,115084,0,33.709,3414,0,0,136,0,1,1,0
13016,0,0,1466,6156,3341,1,7070,1,1.591,4445,0,0,156,0,0,0,0
13017,0,0,10234,286,803,1,24016,0,6.235,3852,0,0,156,0,0,0,0
13018,1,0,27238,320,567,1,5061,0,4.77,1061,0,0,139,0,1,0,0
13019,0,0,23322,91880,3789,0,2461,1,0.551,4470,0,0,17,0,0,1,0
13020,0,0,3945,11692131,94,0,9785,1,2.99,3273,0,1,17,0,0,0,0
13021,0,0,1272,1164261,358,1,11084,1,2.715,4083,0,0,85,0,0,0,0
13022,0,0,8671,69857,6204,1,46681,1,10.884,4289,0,0,32,0,0,0,0
13023,0,0,112408,854,1934,1,171436,0,42.174,4065,0,0,61,0,1,0,0
13024,0,0,188,27171,556,1,5551,1,1.991,2788,0,1,74,0,0,0,0
13025,1,0,5061,3533418,523,1,10786,1,2.639,4087,0,1,157,0,0,0,0
13026,0,0,13557,29,374,1,3833,0,0.984,3896,0,1,71,0,0,0,1
13027,0,0,3398,6547,4637,1,8868,1,2.144,4137,0,0,155,0,1,0,0
13028,1,0,89,1,0,0,176,0,0.122,1445,0,1,64,0,0,0,0
13029,0,0,6062,3512,125,1,3250,0,1.401,2319,0,0,149,0,0,0,0
13030,0,0,1338,179,90,0,3054,0,1.075,2840,0,0,49,0,1,0,0
13031,0,0,138,816660,1878,1,348182,1,80.134,4345,0,0,123,0,1,1,0
13032,0,0,47730,217963,255,0,43964,0,17.107,2570,0,0,75,0,0,0,0
13033,0,0,8513,5612,467,1,4370,1,1.287,3396,0,0,70,0,0,0,0
13034,0,0,5745,607,1453,0,11040,0,2.869,3848,0,0,158,0,0,0,0
13035,1,0,17788,1372,858,1,17701,0,14.825,1194,0,0,110,0,0,0,0
13036,0,0,45768,309,657,1,15419,0,3.674,4197,0,0,124,0,1,0,0
13037,1,0,6554,458,140,1,29936,0,10.799,2772,0,0,159,0,1,0,0
13038,0,0,15079,6883,7568,1,42154,0,10.16,4149,0,0,151,0,0,1,0
13039,0,0,2,31514,79,0,112,0,0.049,2281,0,0,25,0,0,0,0
13040,0,0,2866,146543,1137,0,3842,1,1.121,3428,0,1,16,0,0,0,0
13041,0,0,1689,568,767,1,5567,0,1.691,3293,0,0,160,0,0,0,0
13042,0,0,67087,283,656,1,50075,0,20.787,2409,0,0,44,0,0,0,0
13043,0,0,260,231,197,0,1138,0,0.36,3162,0,0,97,0,0,0,0
13044,0,0,254,919559,52225,0,56225,0,14.89,3776,0,1,160,0,0,0,0
13045,0,0,3921,6152619,622,1,3681,1,1.0,3682,0,1,53,0,0,0,0
13046,0,0,35301,414,779,1,105114,0,27.21,3863,0,0,99,0,0,0,0
13047,1,0,517,32,0,0,791,0,0.336,2355,0,0,89,0,1,0,0
13048,0,0,6304,2008,3324,1,7701,0,3.209,2400,0,0,39,0,1,0,0
13049,1,0,55,1,0,0,142,0,0.098,1444,0,1,94,0,0,0,0
13050,0,0,126815,431,559,1,9988,0,3.042,3283,0,0,44,0,0,0,0
13051,1,0,405,0,0,0,777,0,0.542,1434,0,1,94,0,0,0,0
13052,1,0,81,38,36,1,4416,0,2.545,1735,0,0,67,0,0,0,0
13053,1,0,11991,147,319,1,2581,0,2.717,950,0,0,157,0,0,0,0
13054,0,0,357,71971,94,0,10270,1,2.54,4043,0,0,137,0,0,0,0
13055,0,0,9683,261,377,1,7399,0,2.291,3230,0,0,61,0,0,0,0
13056,0,0,6292,6222,903,1,18571,1,8.743,2124,0,0,142,0,0,0,0
13057,1,0,54152,1011,1135,0,6875,0,4.09,1681,0,0,158,0,1,0,0
13058,0,0,2315,893,398,0,28596,0,6.862,4167,0,0,139,0,0,0,0
13059,1,0,75,39,0,1,652,0,0.159,4101,0,0,32,0,0,0,0
13060,0,0,6011,416,253,1,9574,0,3.106,3082,0,1,21,0,0,0,0
13061,0,0,9556,107591,716,1,13880,1,3.351,4142,0,0,96,0,1,0,0
13062,1,0,11816,22591,805,0,20210,1,10.554,1915,0,0,79,0,0,0,0
13063,0,0,1574,57,194,0,1208,0,0.289,4176,0,0,144,0,0,0,0
13064,1,0,5471,2802,1049,1,5309,1,1.465,3625,0,0,41,0,0,1,0
13065,0,0,897,1465,2059,1,4185,0,1.45,2887,0,0,146,0,0,0,0
13066,0,0,8730,8425,2961,1,92235,1,21.992,4194,0,0,149,0,0,1,1
13067,1,0,1960,104,411,0,2800,0,1.29,2171,0,0,125,0,0,0,0
13068,1,0,7933,6353921,798,1,7847,1,3.407,2303,0,1,53,0,0,0,0
13069,0,0,5043,42,49,0,126,0,0.184,685,0,1,60,0,0,0,0
13070,0,0,7957,1976,1387,1,10526,1,2.571,4094,0,0,158,0,0,1,0
13071,0,0,2871,141,287,1,3021,0,4.007,754,0,0,148,0,0,1,1
13072,0,0,1266,5782,1439,1,8252,1,2.369,3483,0,0,61,0,1,0,0
13073,0,0,60616,15082,1690,1,47707,0,13.99,3410,0,0,159,0,0,1,0
13074,0,0,436,1091069,665,0,7013,1,1.689,4152,0,0,156,0,1,0,1
13075,0,0,4044,153598,1853,1,21418,0,6.592,3249,0,0,33,0,0,1,0
13076,1,0,973,208,1001,0,473,0,0.224,2107,0,0,144,0,0,0,0
13077,0,0,8537,9737,489,0,78969,1,18.305,4314,0,0,109,0,0,1,0
13078,1,0,5227,504,1699,0,4731,0,1.86,2544,0,0,36,0,0,0,0
13079,0,0,1967,38,34,0,2974,0,0.956,3110,0,0,71,0,0,0,0
13080,0,0,7,27,0,0,160,0,0.05,3220,0,1,55,0,0,0,0
13081,0,0,27037,359,788,1,10052,0,3.521,2855,0,1,72,0,0,0,0
13082,0,0,4664,3216,499,0,15085,0,6.167,2446,0,0,160,0,1,1,0
13083,0,0,9719,4871252,304,1,32805,1,8.845,3709,0,0,151,0,0,0,1
13084,0,0,2651,2705,1088,0,3561,0,1.501,2372,0,0,104,0,0,1,0
13085,0,0,86848,487,4960,0,10736,0,5.129,2093,0,0,121,0,0,0,0
13086,0,0,875,683,674,1,2942,0,0.677,4345,0,0,154,0,0,0,0
13087,0,0,4201,428833,276,1,19216,1,8.003,2401,0,0,58,0,1,0,1
13088,0,0,1288,1286,743,1,250050,0,60.472,4135,0,0,75,0,0,0,0
13089,0,0,1519,3599,111,1,47956,1,12.741,3764,0,1,147,0,0,0,0
13090,0,0,5,90,130,0,2803,0,0.816,3436,0,0,108,0,0,1,0
13091,0,0,5233,427810,21908,0,59438,1,14.465,4109,0,0,146,0,0,0,1
13092,1,0,3423,10553,16080,0,13451,0,6.458,2083,0,0,81,0,1,0,0
13093,1,0,45,1159320,410,1,280711,0,80.571,3484,0,1,98,0,0,0,0
13094,0,0,85,2547,1051,1,12775,0,4.091,3123,0,0,61,0,0,0,0
13095,0,0,36624,32404,5991,1,57257,1,13.565,4221,0,0,149,0,0,0,0
13096,1,0,467,27,246,0,104,0,0.101,1028,0,0,34,0,0,0,0
13097,0,0,5034,925910,574,0,17691,1,5.311,3331,0,0,146,0,0,1,0
13098,0,0,3665,421,719,1,5439,0,1.338,4065,0,0,26,0,0,0,0
13099,0,0,206,145,296,1,636,0,0.183,3478,0,0,94,0,1,0,0
13100,0,0,106,643788,447,0,12511,1,3.01,4156,0,0,85,0,0,0,0
13101,1,0,1617,8102,847,1,6098,0,1.352,4512,0,0,153,0,1,1,0
13102,1,0,12851,38182,1748,1,104460,1,25.565,4086,0,0,154,0,1,0,0
13103,0,0,44499,1138,974,1,42782,0,10.422,4105,0,0,151,0,0,1,0
13104,0,0,5712,99754,538,1,14070,0,3.419,4115,0,0,150,0,0,1,0
13105,0,0,1998,79,1502,0,4701,0,1.39,3383,0,1,45,0,0,0,0
13106,1,0,2780,2883,1213,0,3996,0,1.194,3346,0,0,151,0,0,1,0
13107,0,0,437,135,124,1,392,0,0.162,2413,0,0,46,0,0,0,0
13108,0,0,0,17,0,0,3891,0,2.087,1864,0,0,98,0,0,0,0
13109,1,0,1882,4724,280,0,8000,1,3.014,2654,0,1,37,0,0,1,0
13110,0,0,2380,142,3,0,25,0,0.017,1507,0,1,56,0,0,0,0
13111,0,0,16254,781,743,1,11307,0,3.419,3307,0,0,23,0,0,0,0
13112,1,0,38,0,0,0,88,0,0.061,1444,0,1,130,0,0,0,0
13113,0,0,15897,364177,4292,1,25927,0,6.258,4143,0,0,118,0,0,0,0
13114,0,0,3188,1803299,393,0,2656,1,1.16,2289,0,0,44,0,0,1,0
13115,0,0,4281,125042,1309,1,4616,1,1.338,3449,0,1,118,0,0,1,0
13116,0,0,406,3469065,656,1,19864,1,4.736,4194,0,0,81,0,1,1,0
13117,0,0,7891,2386,996,1,17258,1,4.235,4075,0,0,82,0,0,1,0
13118,0,0,18614,287,159,1,2956,0,1.083,2729,0,1,28,0,0,0,0
13119,0,0,5091,58593,11403,1,67772,1,16.014,4232,0,0,146,0,0,0,1
13120,0,0,20953,284,395,0,1808,0,0.466,3877,0,0,92,0,0,0,0
13121,0,0,5778,265,338,1,14914,0,3.553,4197,0,0,130,0,0,0,0
13122,0,0,9840,8165,7242,0,3035,0,0.949,3199,0,0,137,0,1,0,0
13123,0,0,169,286,1349,0,1595,0,0.789,2021,0,1,27,0,0,0,0
13124,0,0,29937,3732,801,0,47008,0,17.514,2684,0,1,143,0,0,0,1
13125,0,0,1166,536,403,0,12735,0,3.715,3428,0,0,42,0,0,0,0
13126,1,0,70,3250,653,0,5710,1,2.112,2704,0,0,146,0,0,0,0
13127,1,0,2440,153,135,1,8465,0,6.702,1263,0,0,125,0,1,1,0
13128,1,0,90830,135473,68889,1,17574,0,4.346,4044,0,0,147,0,0,0,0
13129,0,0,4166,350019,1294,1,26307,1,6.745,3900,0,0,47,0,0,0,0
13130,0,0,22290,163813,1746,1,42013,1,8.586,4893,0,0,154,0,1,1,0
13131,0,0,2679,471,381,1,5921,0,2.419,2448,0,0,85,0,0,0,0
13132,0,0,1333,47,321,1,169,0,0.084,2020,0,0,72,0,0,0,0
13133,1,0,50060,125,787,1,13147,0,5.568,2361,0,0,23,0,0,0,0
13134,1,0,116423,2015,2607,0,74388,0,40.341,1844,0,0,156,0,1,0,0
13135,1,0,26106,12944,4557,0,2195,1,0.509,4312,0,0,163,0,0,0,1
13136,1,0,37964,304103,29053,1,95264,1,21.646,4401,0,0,80,0,1,0,0
13137,0,0,3725,537,1445,0,5043,0,1.7,2966,0,0,87,0,0,0,0
13138,1,0,160,25,94,0,18,0,0.009,2092,0,1,43,0,0,0,0
